layer,expert,expert_label,mean_activation_correct,mean_activation_incorrect,success_delta,delta_height,delta_position,delta_rotation,delta_ordering
28,101,L28_E101,0.10448916325556863,0.09922754585054448,0.005261617405024149,-0.000911752522156084,0.005830205638300293,0.003738039604928245,0.015884538646787405
7,41,L7_E41,0.027542730565326884,0.022377690566218036,0.0051650399991088475,0.008454574572062806,-0.0040124629679546275,0.0038606240748012884,0.011764127139758787
16,37,L16_E37,0.059247778771810006,0.054085261782434564,0.005162516989375442,0.014214438782587158,0.001380907349931057,0.0017349219332511712,0.005320626788306984
12,121,L12_E121,0.05833703140276916,0.05318376367217047,0.005153267730598696,0.003990674679003214,1.7144072514310715e-05,0.0033206216144816697,-0.0001982572779525016
20,21,L20_E21,0.10019304518847122,0.09522123830915481,0.004971806879316407,0.007945632349754525,0.0036258260808485626,4.0490488416047854e-05,0.013205663394182915
12,44,L12_E44,0.02175473952581914,0.0169150872148724,0.00483965231094674,0.012426851975118659,0.0006925805603720595,0.0011520910842995197,0.005342347307305317
26,51,L26_E51,0.09645893924015085,0.0916455900726883,0.004813349167462552,0.0009040917160318129,0.0028248412148171587,0.002559186021977737,0.009598626289516687
13,62,L13_E62,0.041686377248045095,0.0369089212708126,0.004777455977232496,0.004683959633385873,0.0007451857626872352,0.0009619317504980691,0.0031184314226265983
8,58,L8_E58,0.07262959337034791,0.06787534813295201,0.004754245237395899,0.002068232512101531,-0.0008688127884689048,0.0033404834154111968,0.0019194506574422149
31,64,L31_E64,0.027439023970539884,0.022782855716448665,0.004656168254091219,0.008138827208741158,0.001724045544847553,0.0008469629229636965,0.0021302278822986423
13,105,L13_E105,0.07323741782264612,0.06858361449104922,0.004653803331596901,0.006057338522034966,0.009906615367233057,0.0023898368407901174,0.0012370386626571334
9,27,L9_E27,0.05768773918875407,0.05310838469192724,0.0045793544968268304,0.010183974801775013,0.0009950413205823683,0.003775743041913228,0.008211442118044948
18,111,L18_E111,0.0648103026605989,0.06023576165812256,0.004574541002476333,0.006379026035360502,0.0053304243411669006,-0.00422056323366439,0.01694568401435391
31,41,L31_E41,0.027649897189100377,0.023139497607741998,0.00451039958135838,0.0073514505330582736,-0.0014933606852301877,0.003210482724354865,0.006871578784921437
32,125,L32_E125,0.04347046813687559,0.03897805237126761,0.004492415765607979,0.0062707047276061925,0.0024267628860588225,0.0008501741440387206,0.017079227283829816
32,23,L32_E23,0.06418164212679126,0.05979344897931165,0.0043881931474796035,0.007494160604170137,0.0004892111875307859,0.002989743987149872,0.012712510675191885
26,71,L26_E71,0.0487585557125432,0.04439419542405471,0.004364360288488488,0.004223805653643518,0.002714209064259468,0.001992365425291673,-0.0008834386011585607
42,80,L42_E80,0.05041546258384112,0.04608436505865035,0.004331097525190772,0.00902213290614514,0.002068239848166356,-0.004310581037477036,0.01146572671277682
46,77,L46_E77,0.03246477900610603,0.028175741949705745,0.004289037056400286,0.005451868938775185,0.003245600520921897,7.370260545698851e-05,0.012854416063055395
44,111,L44_E111,0.0376790975095685,0.033410813782376425,0.004268283727192075,0.007450955319012902,4.0341015592526563e-05,4.59628780743182e-05,0.013316635432420294
27,57,L27_E57,0.08329741864167538,0.07903241986414977,0.004264998777525605,-0.001311055466751837,0.0034845954280494223,0.0038449946845624527,0.0037607441190630198
36,121,L36_E121,0.0683589583435624,0.06415569353787222,0.0042032648056901795,0.0009238873950808413,0.001043858753391358,0.002663867046424455,0.0029034895822405704
20,20,L20_E20,0.06324862441067229,0.05914372092315761,0.004104903487514681,0.001870438778389466,0.0016868659827015894,0.0015548267330761922,0.0012024775031022755
14,93,L14_E93,0.034976556937968764,0.030889438040302482,0.004087118897666282,-0.00574627887416522,0.0010275716407904048,0.003216569118921129,-0.008496459790330847
30,116,L30_E116,0.0424146893597448,0.0383401489002083,0.004074540459536501,0.006264974845929399,0.0036674907001165227,-0.0009755512196223566,0.015252127930580173
15,57,L15_E57,0.07741676758705955,0.07342967484453723,0.003987092742522319,-0.005128227235913718,0.0021958614923146685,0.006495758113338239,0.0057038997532799784
20,81,L20_E81,0.027684805362686974,0.023706833626990432,0.003977971735696542,0.0033117276582154687,0.0013648317095613025,0.002140893930110993,0.005885697441408409
20,43,L20_E43,0.03398990751659382,0.03002546312942142,0.003964444387172403,0.005107632137557681,0.0011496562152527867,0.003467236315796835,0.0030284745560493313
39,27,L39_E27,0.0680159643945313,0.06405449623592419,0.003961468158607109,0.0008768864140352717,0.0043988992722752765,0.0020158675750102245,-0.003690332546830169
34,65,L34_E65,0.04175792261958122,0.03785179556030842,0.0039061270592728042,0.0019664421458454664,0.0030739731535246034,0.0013471687965111862,-0.0016759548045229208
25,62,L25_E62,0.04394554709727617,0.040111966452656606,0.003833580644619562,0.004797249864649904,0.0001081724538270247,0.0009979380022277946,0.0024733046302571893
31,30,L31_E30,0.018093453803022883,0.014268073206075864,0.0038253805969470193,0.0037655164607499243,0.0008877410510248814,0.0011159647224912184,0.003080055716418428
33,83,L33_E83,0.022496008983880433,0.01867871087201235,0.0038172981118680845,0.004093997649975149,0.003367753318969012,0.0004037577534128107,0.012193233908328691
4,33,L4_E33,0.029170131555652803,0.025358512764028198,0.0038116187916246054,0.0004429186160183132,0.005737355487998617,0.0028962428491711954,0.008016221510479225
21,28,L21_E28,0.0811573867254036,0.07734876631362604,0.003808620411777555,-0.0007239950423622021,0.0019195759299890647,0.00393516696223864,0.008649422437883914
37,20,L37_E20,0.04568362291710278,0.041891904198948796,0.003791718718153987,0.005995782804401481,-0.0012404815639024055,0.0005065756920937525,0.007596463110530749
38,51,L38_E51,0.06726419320810087,0.06348183344766842,0.003782359760432452,0.0018292323220521212,0.0022542823739957613,0.0029210577083132044,0.006613274477422243
23,41,L23_E41,0.08551754333923772,0.08176748009195717,0.003750063247280555,3.836610737967261e-06,0.0034466101625165724,0.004811792752749164,0.007951401721220469
3,113,L3_E113,0.06821856547876731,0.0644880678564642,0.003730497622303111,-0.0031807915314429336,0.004259937249627699,0.002230544514477649,0.01194135337136687
4,109,L4_E109,0.04927567751194859,0.045545953451947806,0.003729724060000786,0.007134059358470363,-0.001779599542922769,0.003923638345161479,0.002078444859944281
47,26,L47_E26,0.04343302665067088,0.03974232289374563,0.003690703756925248,0.0041407200726954405,0.0008150901371886676,0.0012899158624506205,0.0019601641106419265
19,107,L19_E107,0.025403386760819897,0.021733726158111106,0.003669660602708791,0.005279598563313758,0.0018462538900991393,0.0005808010494771903,0.012485105577798094
30,7,L30_E7,0.02140547338028237,0.017756145026255474,0.003649328354026895,0.009416106118057061,-0.0012338730519624447,0.003142793781636061,-0.0010870834470551906
38,125,L38_E125,0.04151993173837047,0.03787178819132323,0.0036481435470472404,0.005467100794810581,-0.0005144354711462545,0.00024945655325454147,0.006769083719700572
20,125,L20_E125,0.04348480336118451,0.039849372731833706,0.0036354306293508026,0.007220032570972656,8.469396422775693e-05,0.0009720188216897872,0.01667556474349112
18,116,L18_E116,0.04657052002232714,0.0429367300510259,0.003633789971301239,0.0044121475280810354,0.0049698753814301985,-0.0006660408974598353,0.013570160506060344
18,20,L18_E20,0.03494027287689681,0.03131563148750208,0.0036246413893947296,0.0024893720264491798,0.006488678427651908,0.00517438645098613,-0.0009984416246879846
43,80,L43_E80,0.0482083178058113,0.04459351503440846,0.0036148027714028377,0.0034618692760191444,-0.00012934297140870105,0.0020628180817602593,0.0009734330698847812
29,62,L29_E62,0.08687978230186344,0.08327067401659714,0.0036091082852662965,0.006379673976505948,-0.00033336061992984833,0.003137117345359347,0.006029070541262629
44,76,L44_E76,0.03327028701542733,0.029678394984939557,0.0035918920304877713,0.0034676654664936545,0.0016546257557716465,0.0013726594385110938,0.010655259730992836
0,67,L0_E67,0.022260987854529096,0.01867347560909795,0.003587512245431145,0.004817886227529551,0.005037004792941238,0.000680481397966475,0.0030000755650689825
3,102,L3_E102,0.02784320261190194,0.024255781003393897,0.003587421608508043,0.005513994291986284,-0.00012020602668168581,0.001313049025951401,-0.0040505696699256084
31,107,L31_E107,0.020640588899565496,0.01705820656807251,0.003582382331492988,0.003975287498178659,0.002726327122345412,0.0008203283590982428,0.011036621975654269
8,125,L8_E125,0.04741164941110255,0.043833315086231346,0.003578334324871202,0.006801275812048355,-0.0011112462048905106,-0.0007341114645334768,0.016679497517179703
36,95,L36_E95,0.059339412113594024,0.055765298112194134,0.0035741140013998904,0.0023266925983240483,0.0028743776026027776,-0.0005446038814182694,0.010704328026622537
3,95,L3_E95,0.05773812039880101,0.054225596368755444,0.0035125240300455662,0.0015592729032505304,0.00041365262233850064,0.002175900488797386,0.011969172605313369
42,8,L42_E8,0.07049888560606032,0.0669902078807354,0.003508677725324927,0.002786860664320337,0.0005843598864503641,0.0028880166972107546,-0.0028947561047971276
27,37,L27_E37,0.03674955276974006,0.03324320941522607,0.0035063433545139897,0.001964138923486805,-0.0014596603048796022,0.00019720091890987682,0.006763635810057164
47,14,L47_E14,0.04226867105696619,0.03876715472502874,0.003501516331937453,0.0034791111624251844,0.0032694301131617753,0.0012848240216612357,0.001577464491128916
45,71,L45_E71,0.018372406717389822,0.014871784579239343,0.003500622138150479,0.004672300816095872,0.0026909635892889035,-4.052377583586841e-06,0.009587419441959358
26,93,L26_E93,0.022943392009522345,0.01947291964348467,0.0034704723660376746,0.0003608892267734226,-0.0008230605064988971,0.0016409856365085969,-0.0012199026095913714
29,36,L29_E36,0.03175558181978839,0.02828713508304393,0.003468446736744457,0.0030898491865681346,0.0014308993265006696,0.0012593972467765287,-0.0009903328027576208
39,57,L39_E57,0.05239259920169398,0.048932167000625984,0.003460432201067995,0.0009053141419666233,0.0027169868792895624,0.002870445130766279,0.004052042495459318
8,43,L8_E43,0.041918221640294975,0.038476500081562316,0.003441721558732659,0.0018658831386881708,0.0005093748607436083,0.00619505435640633,-0.0026432863465743126
17,54,L17_E54,0.030768321615826225,0.02736633708247171,0.0034019845333545136,0.00273145257276209,0.00046614405432051503,-0.0005782525707719883,0.013993383986235133
7,63,L7_E63,0.017569531332557425,0.014181028226645596,0.003388503105911829,0.0027196936890130224,0.0032141396168256856,0.004846191873771565,0.0002695192612009144
13,39,L13_E39,0.025293051387596223,0.02192514541861678,0.0033679059689794427,0.0009076133103328998,0.004731502842010456,-0.00015196486586312521,-0.002294873233768157
45,66,L45_E66,0.035483523809648664,0.032116844269628374,0.00336667954002029,0.0013835173963076056,0.0011265050068428178,0.0009886039992061321,0.0075866024475544705
3,27,L3_E27,0.043078931557379435,0.03971852819671971,0.0033604033606597222,0.005826992028981778,0.003409805381996228,0.0025484974263104455,0.0033396665123291355
8,94,L8_E94,0.026411464250617727,0.023074371408265414,0.0033370928423523127,0.0052042193556724875,-0.0006311771254726047,0.00017396815674393037,0.001663883635774254
6,7,L6_E7,0.013655074105775655,0.010329013077491086,0.003326061028284569,0.007050194763852394,-3.057699390016273e-05,0.0024912006036982015,0.0015735023320303295
33,68,L33_E68,0.037455818951898014,0.03415198727678385,0.003303831675114166,0.005853332371985102,0.0007105482978820091,0.0001791866673950676,0.011944301059702407
16,108,L16_E108,0.0480253346763628,0.04473028319085588,0.0032950514855069196,0.0017165912123506544,0.004299571944969452,0.0003024491148604855,-0.004391587269492445
11,73,L11_E73,0.055942268677286265,0.05265736119458975,0.0032849074826965183,0.004580969689413905,0.0003335754688837886,-0.0008153923703562646,0.005728530953638247
40,101,L40_E101,0.051250988463919185,0.04797714824631515,0.003273840217604032,-0.0007473326370339151,0.0033882147087639577,0.00297215681066626,0.010056208976311605
9,41,L9_E41,0.030726295283793944,0.027458846365430518,0.003267448918363426,0.0034455198671340045,0.0017433732203674633,0.00045540097394652056,-0.005720380431739613
43,114,L43_E114,0.04166677022909688,0.038403610754204856,0.003263159474892023,0.005431820525486464,0.0020562901003134265,0.0003741385945277252,0.006783222686499356
15,126,L15_E126,0.018935807894185645,0.015677432287960827,0.0032583756062248177,0.0036307082799098937,0.003036806335464326,0.0013707625599607472,0.005228419454942923
8,23,L8_E23,0.04028116397982098,0.03705455342798706,0.0032266105518339236,0.004817037897095467,-0.0002569669210688505,0.0017446890041623343,0.012700386292999612
16,36,L16_E36,0.04245818840680625,0.03924748340349571,0.0032107050033105405,-0.006267739987165177,-4.39860482454868e-05,0.004115289585945687,0.0007747139039565795
37,105,L37_E105,0.052305522499625216,0.04912528187257818,0.003180240627047033,0.0056442057522123334,0.004635734216577106,0.0014441396203891226,-0.0011176462983712582
41,5,L41_E5,0.01732545622298014,0.014150702822938094,0.003174753400042047,0.0044213584949508965,0.00200225629882848,-0.0001179569017353459,0.008533062439528293
30,119,L30_E119,0.023186995679051758,0.020044747006863498,0.00314224867218826,0.0037110731791472062,0.003156506064584553,-0.0017455152983586325,0.008140236130566338
1,65,L1_E65,0.015097551583072421,0.011959921374414486,0.0031376302086579353,0.0021765174794435398,0.0016257537044894101,0.0017018405916348085,0.007962836914521177
9,5,L9_E5,0.05423554242348548,0.05110332937972626,0.00313221304375922,0.009765955420923143,0.0006715354698521234,0.0021364064839837354,0.000859229778870943
5,127,L5_E127,0.013217263539398531,0.010085251341092095,0.0031320121983064355,0.0021022416545105546,0.00016612568661236206,0.00043721524090427257,0.003402581591217313
6,76,L6_E76,0.0309452305646306,0.027819944494911056,0.003125286069719544,0.006848318997072056,-0.001973548288606887,-0.0011501050349650987,0.006426872947486114
35,1,L35_E1,0.04347607717110017,0.04036872210011821,0.0031073550709819625,2.8271769063878405e-05,0.002322187912075113,0.0011282813083748552,-0.0023621488595381435
0,29,L0_E29,0.03430368827137443,0.031211903026379745,0.003091785244994684,0.0016744327457512143,-3.2436816859778006e-05,0.003105583563099923,0.016088208573637526
28,37,L28_E37,0.05378809390762418,0.05072912753009462,0.0030589663775295595,0.009405679887790674,0.00024760498867167774,0.0015438711402158412,0.0012921535177156385
11,103,L11_E103,0.02905961010393869,0.02600693222935997,0.003052677874578722,0.002785747920450589,0.0007908832236238755,0.0016167147884661778,0.0005018136944272555
6,20,L6_E20,0.016257042187678906,0.013232512901667368,0.003024529286011539,0.0019093646196244457,0.004435053240672832,0.0037592559643462482,0.0027354515055776595
13,89,L13_E89,0.06753422654013044,0.06451736845494103,0.0030168580851894083,0.001694753711276198,-0.0022844077502583576,0.0005562024318283426,0.018428317923098805
31,83,L31_E83,0.08695644136403025,0.0839411146852738,0.0030153266787564525,-0.0007324245662483214,0.004631767066799117,0.004167410109101682,0.0029355279868468614
28,42,L28_E42,0.03275098701094076,0.029746840315296164,0.0030041466956445932,0.002653790880953348,-0.00039305988783863363,8.228793529923076e-05,0.0028970084647880895
2,5,L2_E5,0.02282178663101393,0.01982655913204803,0.0029952274989658995,0.0002808795680346726,0.0018418321493439936,0.001388694843191091,0.008746757694461847
29,122,L29_E122,0.028261498003218744,0.025271687730024923,0.0029898102731938207,-0.00013867491575451224,0.001623401259851484,0.0012449654842553864,-0.0006347694710711962
28,126,L28_E126,0.06152865629566392,0.05855918605197159,0.002969470243692325,0.01102557742749067,-0.00242664635459304,-0.002813342018689241,0.0039844026876380695
23,73,L23_E73,0.05512637806307409,0.05216596070861462,0.0029604173544594686,0.004177677119835549,0.0005110146582022398,-0.00028779706641619135,0.001549771334975969
15,80,L15_E80,0.02693314384309018,0.023975128063965873,0.002958015779124308,0.002405922021032035,-0.001769012136418495,-0.0004902884094880704,0.0026099614406120963
8,41,L8_E41,0.02008678577390269,0.017171998658884476,0.0029147871150182157,0.0010038117967162488,0.0012804023326658948,0.0007401735769572418,0.0021324634086340687
46,102,L46_E102,0.03141641845331364,0.028541812817673675,0.002874605635639963,0.000482600600020415,-0.001277558581517152,0.0026986371091593797,0.003842280665412548
41,54,L41_E54,0.05819215116657547,0.055319430927435555,0.0028727202391399184,0.001248044201501597,-4.154218399857884e-05,1.8869057078943485e-05,0.005505737289786344
47,22,L47_E22,0.029709587651352908,0.02686068830280119,0.0028488993485517172,0.005511726334910184,0.0008486658432423216,0.00044658368864616826,0.001457614544779058
25,63,L25_E63,0.035225064820158726,0.0324031649512414,0.0028218998689173228,-0.0012643386692027803,0.0004175007647220369,0.0013665128912080451,-0.0006178350449772552
28,36,L28_E36,0.030263327054929026,0.02747496118324904,0.002788365871679986,-0.004214404222747201,0.004081372886414188,0.0008423395768041454,0.0036316674159024807
15,52,L15_E52,0.0156761112625317,0.012900668002738811,0.0027754432597928893,0.003357280533664915,-0.00018514731805554553,0.0007282557535994404,0.0008589507793658416
21,83,L21_E83,0.016178855202016756,0.013428147985959555,0.0027507072160572014,0.004073247051350978,0.001441594257208332,0.0003585601001998961,0.010041967213328461
30,1,L30_E1,0.07068854823862154,0.06795074708341765,0.0027378011552038894,-0.002270365527639276,0.0025955926375094557,0.0033646742978939367,0.006765913707204155
22,104,L22_E104,0.01543522746177371,0.012709037828166576,0.002726189633607134,0.003162936234516297,0.0014978434267998754,0.0014632667304673467,0.0022213352445760396
17,81,L17_E81,0.027540559347565333,0.024825863404931016,0.0027146959426343174,0.002520816056537166,-0.000856843382437085,0.0004463437187392314,0.00575775208417326
23,103,L23_E103,0.02285268572975219,0.02015989242742459,0.0026927933023275993,0.0018215405237724004,-0.0001567185222494695,0.00026296953437192523,0.005348993363440968
19,124,L19_E124,0.009028662490141195,0.006337509091068274,0.0026911533990729205,0.005623016724498216,0.0006675034255028971,-0.00055270015001694,-0.0007254960422869768
24,0,L24_E0,0.027658836296807553,0.024984811501817243,0.0026740247949903102,0.003630460818599468,0.002452690292167152,-0.00021927064639121197,0.0001114945043809712
6,16,L6_E16,0.053363603443752246,0.05070264461195164,0.0026609588318006056,0.005626352397752381,0.0034231755183466925,0.0030350984081537573,-0.0033609801088459734
35,41,L35_E41,0.05995211957656231,0.05729910774654386,0.0026530118300184466,-0.00023506276706671686,0.00419177817688747,0.004906149566876121,0.004052544443402431
21,40,L21_E40,0.07681515920407993,0.07416429796037895,0.0026508612437009804,0.001621075015624654,0.0010323225192743063,0.0016253480697203185,0.0038303513079881724
18,1,L18_E1,0.08011819787093044,0.07747545592308586,0.0026427419478445846,-0.0033568860380910337,0.000898575696807638,0.0028359193088227028,0.010206244187429547
1,47,L1_E47,0.03181986787270025,0.029205282247954174,0.0026145856247460735,0.0008018132442991974,0.0006030658021187185,-0.0013588544832966384,0.01334466453117784
38,64,L38_E64,0.03139288145472709,0.028782350014243584,0.002610531440483503,0.0013119366417145908,0.004230807281353256,0.0015656887098751404,0.00011946777813136647
34,20,L34_E20,0.01534710071750523,0.012758118296795134,0.0025889824207100953,0.003674510220983338,0.0008960517285074732,-0.00038744703399039553,0.0007627783183124862
1,57,L1_E57,0.00857863135317211,0.005989993565050015,0.002588637788122094,0.005235905748764601,6.334622611255374e-05,0.00029274239726589414,0.0030978947819676247
10,93,L10_E93,0.026591710292628593,0.024003988307080056,0.0025877219855485363,0.0009587223287192449,-0.000706971633858057,0.001480259386720563,0.006386784242931751
29,5,L29_E5,0.016480468654016166,0.013898749984285976,0.00258171866973019,0.003906245869610061,0.0009472650505107406,0.00039161030554913604,0.010173071510507725
1,111,L1_E111,0.029964281702126117,0.027388411372740177,0.0025758703293859396,0.007030307227978483,-0.001138319933813036,0.0004766870364715063,-0.0007616884366143453
7,30,L7_E30,0.02784479652128192,0.0252773355271532,0.0025674609941287174,0.003938624185513405,-0.0026553095066550875,0.000523206715225934,0.006601731006230689
16,110,L16_E110,0.02445831173339609,0.02189225993747746,0.0025660517959186294,0.0025902423692648023,0.0035613820142392713,0.0005832101284925419,0.0021010453565395437
34,82,L34_E82,0.04242987466073528,0.03987223624248709,0.002557638418248187,0.0031963528736549257,0.002493892911396102,8.46620180020019e-06,0.0007927004946395727
9,47,L9_E47,0.029074293364453867,0.02651667943502478,0.002557613929429086,0.0024222698925501288,-0.0016620145787187533,0.000794850920870234,0.0022220880651730134
1,32,L1_E32,0.047840905289367304,0.045285525828563045,0.0025553794608042593,-0.00020258080878514384,0.002998175199354171,0.0015945055073454256,0.007813428128429223
21,68,L21_E68,0.021614754505301873,0.019064810392316184,0.0025499441129856887,0.00286804279398091,4.481371342354018e-05,0.000489205605009143,0.01209476040457957
6,69,L6_E69,0.015649454944200582,0.013106786109593148,0.002542668834607435,0.0025388103582800418,0.000519452615486922,0.0022268544736343005,0.004367757277213969
19,111,L19_E111,0.02186894420169524,0.01933727339301996,0.0025316708086752827,-0.0034549973951310264,0.0023868998842604787,1.2345134489919612e-05,0.0038003434339771054
46,19,L46_E19,0.03974436163018966,0.03721978372921891,0.0025245779009707564,0.003820803341702282,-0.0006811134137282709,0.0008881467240449692,0.0067869421211071285
45,85,L45_E85,0.022936226305619034,0.020432858386310586,0.002503367919308448,0.003379014308687627,-0.0007213869138614284,0.0022637745242445953,0.002856594485638197
2,85,L2_E85,0.03963729897609998,0.037141423253265665,0.002495875722834315,0.004687521019471154,0.0031731481857094207,-0.0012281696942652229,0.005139149911701682
19,30,L19_E30,0.019728081236046153,0.01727848661246651,0.002449594623579642,0.005135461213820448,-0.0008032641336669158,0.0010052203087497422,0.0012675338744884343
9,90,L9_E90,0.04543034842756299,0.042989676822862116,0.002440671604700871,-0.0020146475906264727,-0.0007975895504851449,0.002140954206000859,0.004103851516265425
33,86,L33_E86,0.08182921656167384,0.07940106502067137,0.0024281515410024684,0.00413222609580878,5.9260415794695764e-05,0.0003451310468386426,0.0009166650474071586
43,34,L43_E34,0.02177268596481263,0.01935874468803701,0.002413941276775619,-0.0011932999837239652,0.0027673997566763885,0.0015554614783170554,0.0016317303874529877
10,15,L10_E15,0.030850536530818214,0.028440641720699326,0.002409894810118888,-0.0006022789611426355,0.00017792194384847262,0.0029352061920612654,0.0018164437889936387
30,20,L30_E20,0.03074430007986801,0.028341636953417446,0.0024026631264505646,0.0007757721776964488,0.0049295534340703835,0.0035393590105982538,-0.0012484778068028446
28,44,L28_E44,0.02010407667491854,0.01771793452709323,0.0023861421478253084,0.0016723881725577983,0.0018665317792254388,0.0007278456005311452,-0.002658523077843712
16,13,L16_E13,0.024860024452209473,0.022502439161117126,0.002357585291092347,0.001663932912325597,0.0006807577038631003,0.0014789102542230384,0.002598443685565145
23,1,L23_E1,0.046713717711474936,0.044370813687138334,0.002342904024336602,-0.0008462001295650723,0.00011010378672977883,0.0028258616936654435,-0.00560503794695251
33,40,L33_E40,0.031050250884721575,0.02872699301185781,0.002323257872863766,0.002484064771766388,0.0020550562487806623,0.0010764376333436652,-0.0014350086566992104
33,28,L33_E28,0.06607919998620589,0.0637724883547022,0.0023067116315036856,-0.0017024715061244727,0.0018957206058926035,0.0028854002571338175,0.006523005105555063
11,41,L11_E41,0.09746257100523133,0.09517616264694201,0.0022864083582893185,-0.0026464452487690443,0.0036334183657572294,0.0037935178743739514,0.007760487333871413
38,46,L38_E46,0.02900146940223796,0.026733214776385145,0.002268254625852815,0.0022832323584760367,0.00130403549508094,0.0010481741887273799,-0.0022166908485814936
5,53,L5_E53,0.06474057391055466,0.062477491686901344,0.0022630822236533107,-0.0026833146591396934,0.009233884285432058,0.0006582191264449325,0.0005745665170252268
5,6,L5_E6,0.024775264040595785,0.022516969195643912,0.0022582948449518733,-0.0006763860668904872,0.0031043682269109446,0.0030690708835538275,0.003239736054092647
17,11,L17_E11,0.01910955056886563,0.016863737892065193,0.0022458126768004384,-0.0004119215377346233,0.0010770109706256525,1.986765214699506e-05,0.0039767160087649245
3,49,L3_E49,0.021935139323066268,0.01969644310000497,0.002238696223061297,0.0036460500799448195,-0.0009359793391812473,-0.00046631186207433603,-0.0016442956606624662
24,67,L24_E67,0.031114642040266358,0.02888899934385894,0.0022256426964074177,0.0038257256622754934,-0.0005786572930366156,0.001837131568351115,-0.002037825484876521
39,46,L39_E46,0.03642021449878044,0.03419605045650068,0.0022241640422797568,0.001092146592461228,0.0026992432846924368,0.0019239157286826541,-0.0013277226826176047
22,124,L22_E124,0.06418041439400506,0.061957950633105274,0.0022224637608997816,0.004434524881242616,0.00030116043064421644,0.0017596521387996805,-0.0026722822338342556
21,37,L21_E37,0.02147167634468564,0.019255367612539983,0.0022163087321456568,0.0016033509814673483,-0.0014885914482671275,-0.0014850175349206945,-1.2780883116647948e-05
15,116,L15_E116,0.0729591975507048,0.07075840878075991,0.0022007887699448947,-0.0024641533245277764,0.0013858103660089466,0.0012414264003627884,0.0018937649612780633
